age,premium_amount,sum_assured,income,channel,cluster
26,7137,202537.4576669248,6200528,1,2
46,47711,1509033.2823833332,1529726,1,0
24,2430,32752.975659896983,2041296,1,2
36,19151,571920.0272284278,1359210,1,2
37,14515,682369.6546783681,8785229,1,2
77,24939,1123622.3777982914,4283086,0,5
70,27942,661619.8010559327,676322,1,1
77,39013,1765284.670990724,9164203,1,0
48,38079,1734064.3399547106,1808106,1,0
79,36855,1430364.9752453947,8720480,1,0
19,19941,749084.4011831813,7638347,1,2
68,20774,914121.0938132716,1475111,1,1
66,39770,1356050.6790516272,9908789,1,0
41,27240,1266669.4943480426,7814553,1,0
54,27052,791287.7452805105,6670800,1,1
49,13853,300439.14738364593,2939809,0,4
49,4152,110882.8799349154,2406891,0,4
59,28377,1395495.5021781228,2567620,0,3
21,42903,568198.8137380128,8896523,1,2
53,28484,1166391.5850176974,6029578,0,3
49,27171,563906.3623603572,2216969,1,2
61,41738,794330.6763796717,2858121,1,0
57,16278,626070.131760558,8568851,0,5
59,5179,199159.15184329211,7232323,0,5
80,23066,1000197.7367468664,1416612,1,1
53,41638,1498069.942699174,2434754,1,0
19,41641,1086046.130286225,860677,1,0
52,22663,270075.5622726978,4110956,1,1
64,28203,483584.79445689,1715215,1,1
51,1566,28242.432326584305,2831502,0,4
18,33657,1104840.7596499647,4289520,1,0
62,5956,66744.40483608922,590682,1,1
75,30386,1223812.267987679,1576776,0,3
19,17830,752246.796366132,7039391,1,2
70,17337,636734.0959524445,9028038,1,1
49,2388,113250.11041624604,4848578,0,4
44,46358,2162989.735929945,2541411,1,0
18,5461,98500.6375297079,2640474,1,2
73,44028,929757.632787006,7153863,1,0
77,3911,90438.47411712876,6154168,1,1
58,31777,666506.4328884075,5314562,0,5
19,9493,199137.1327502606,1230666,1,2
31,8937,295019.9864122954,9334784,1,2
43,11712,426153.2468601992,2002670,1,2
75,45710,1551911.4570568432,902682,1,0
40,37522,428826.2359962975,299724,0,4
58,38063,1723828.2318834108,686658,1,0
63,27716,446772.2210463356,3651233,1,1
58,36977,1271743.6491793934,2860468,1,0
54,3406,93835.85566865152,4625731,0,5
34,6621,280312.7221355025,1118795,0,4
26,30772,775669.4635909005,1460392,1,2
52,27911,1091515.054521255,206021,1,0
79,10486,220611.36642154492,5135124,1,1
25,10839,472984.22373797145,1321042,0,4
55,49620,882707.6332997482,8892563,1,0
71,13420,239763.83920119167,7937237,1,1
25,41409,1356239.205357733,372473,1,0
29,19431,253887.23850885252,8757691,0,4
70,8202,197881.9071943705,4595986,1,1
54,22974,1134967.6832049373,1392192,0,3
73,29210,617430.4910195901,546442,0,5
19,8917,258608.8719697676,5139645,1,2
38,11678,465951.6135365065,431770,1,2
71,46131,1179018.8455368532,674934,1,0
55,25063,1224894.46067748,7574726,0,3
55,46120,1139041.7264944557,7987969,0,3
34,15514,435030.4008856792,9311895,1,2
42,24769,866729.1378752515,2185353,0,4
50,9560,97969.8532489163,2135882,1,1
75,31657,1514142.722469124,1841436,1,0
68,33065,496716.2596446231,7814457,0,5
23,39352,1942450.560397488,7572724,0,3
39,36050,1143390.74148053,7214453,1,0
69,33129,346503.9378392619,6735138,0,5
75,32697,1490996.87724385,5020357,1,0
48,46906,1384429.9746193548,8774046,0,3
80,31931,1196388.2303630926,1211135,1,0
20,47295,1054200.6738234912,8752322,0,3
24,5398,169312.4878457587,9436996,1,2
35,10676,281712.664648285,4211968,0,4
39,30794,797200.582927859,5128409,1,2
50,47610,715585.118620753,7008563,1,0
24,34872,1012289.3731927128,8327726,1,0
55,32460,509734.4406060555,9485778,0,5
55,48781,2372188.3066528817,7586096,1,0
74,47962,1524640.7161028069,2728686,0,3
60,24085,669972.776334823,5519686,1,1
27,19511,878568.069837746,9032210,0,4
67,31855,787157.3405598539,7829210,0,5
29,43780,1797868.4507724596,2370851,1,0
33,24390,753852.5143817067,2004286,0,4
43,33137,914103.134420647,7175316,0,3
73,4295,189511.1313405513,2517807,0,5
80,48134,1000227.1815120876,6311730,0,3
38,35223,1037305.7260566964,5729404,0,3
43,32737,1021712.141994727,6209433,0,3
33,43852,1658151.3492766682,5201106,1,0
19,2360,102963.80073416689,3855128,0,4
55,18079,455182.4429797178,9332819,0,5
80,12115,156964.21856319671,8821024,0,5
65,6320,197279.106858534,1292425,0,5
25,37587,384890.30207832425,7853278,1,2
40,30369,960822.5498442318,6618794,0,3
69,17133,652990.4309783393,4505371,0,5
58,12890,292232.0751652614,7649635,1,1
32,22147,584530.3742260166,7331460,1,2
44,40611,926488.5350521134,482702,0,3
67,5748,147148.13269463222,5822960,0,5
42,43524,2021726.9972969925,6936439,1,0
33,37553,523855.76762197725,1045426,1,2
67,23605,963635.3260229428,8312424,0,5
62,48605,2001426.8834512827,8832558,1,0
79,11764,462960.6094764625,3947271,1,1
27,49530,883160.6392987355,5536386,0,3
36,21410,659804.9687521049,4535452,1,2
18,19884,394562.95867064607,4320179,1,2
62,38860,578783.8249910969,6492116,0,5
22,10198,350481.1603114496,6499107,1,2
80,48027,1294894.0824171265,5463141,1,0
38,33037,625814.3862916717,9889604,0,3
63,48226,747445.1687793883,4428314,0,3
42,19569,443390.2961647066,5229740,1,2
50,3258,141520.69182646595,5718495,0,5
55,16418,603266.8278626801,6784180,0,5
30,33225,1506983.9044610576,5540123,1,0
66,27586,397690.14280156215,8080089,0,5
60,47409,1343300.0964513556,3254675,1,0
27,29016,1026498.950909393,7941393,0,3
25,43940,2059241.5965653304,7386829,1,0
36,11437,332191.4613161657,9709009,1,2
65,9498,178866.5373261823,9572968,0,5
70,39117,1443774.1032517715,1052318,0,3
46,28521,1245880.8337654313,5797417,1,0
18,45921,900704.5035872204,449416,1,0
79,37794,499210.28554921295,9379657,0,5
72,18495,852356.80463938,8349372,1,1
28,47429,2179889.968924586,5980939,1,0
32,41073,425366.3823448337,2732305,0,4
48,24891,487347.8134826737,4301152,1,2
67,31902,1479367.6785930826,9913804,0,3
51,23531,1009700.7605041136,2870526,1,0
63,2014,57220.56552872289,7147236,1,1
79,3137,87609.29322904146,9823509,0,5
30,36708,442938.8419532211,7608567,1,2
62,38002,1123816.0611036934,5993144,1,0
67,1192,17214.95316117559,4152251,1,1
66,8312,122003.29293426134,6361559,0,5
50,28462,553045.1321608407,9667931,0,5
37,31768,1567834.4192685508,6779092,0,3
39,5419,72319.28839789884,3094957,0,4
54,11192,451105.3681671728,7809995,0,5
74,22854,468121.4417624536,6511668,1,1
62,20881,952963.7719970228,9431044,0,5
49,49292,1560563.2505344327,6022985,1,0
53,15111,366804.4255530378,2464333,0,5
36,17706,566508.2057670838,2686104,1,2
42,48176,1056151.820369203,642585,0,3
33,43520,1247265.033172031,4807374,0,3
59,24707,483641.39487023,9870528,1,1
20,18071,632441.6047350455,3790376,0,4
46,27680,1344011.543938502,2883179,1,0
75,12792,301885.30030363024,6261160,0,5
34,1231,31917.15822229028,1370557,0,4
66,27619,293266.73924331926,8524653,0,5
55,18774,526609.4553088532,1592995,0,5
43,31383,1383511.6817341263,5274647,0,3
27,5634,95218.2179235078,9671117,0,4
70,29916,391244.40071361547,7093978,1,1
52,15504,199753.48104961083,8669017,0,5
45,5782,281361.1297709924,3179230,1,2
50,5830,215877.65885731907,7708134,1,1
63,19525,956514.6803679576,434725,1,1
19,35378,1193497.8771498594,1376263,0,3
20,46392,963511.9910848432,3449138,0,3
25,1137,17973.951098365014,3836390,1,2
54,11197,400891.98632079706,4502609,0,5
27,11078,398541.3256079362,6685304,0,4
33,13795,314027.4792964402,336183,0,4
70,23461,395686.8393445777,2668905,1,1
41,21992,417311.7447452854,1746902,1,2
37,3338,67959.20968547744,5929582,1,2
57,30674,672186.3625010524,4813673,1,1
52,22490,691074.9616135116,3606815,0,5
53,47028,953729.0387102189,7555621,1,0
58,44410,1726808.3909779133,7419392,1,0
53,13049,547154.833163273,3518108,1,1
58,42348,1745415.2517635946,8832286,1,0
78,4042,78218.93052930017,1886291,1,1
79,7038,295539.5184552469,464104,0,5
59,10095,415750.69457284745,9867907,0,5
55,7024,270375.34516278206,8181136,1,1
50,17542,790553.9545420331,6006706,0,5
78,39521,1382087.7913259326,2303881,0,3
37,18524,512029.9238941743,8452105,1,2
42,15587,582745.7283856343,1351378,0,4
22,36959,413473.5897991872,2538321,0,4
23,29043,1084114.4442884144,9426886,0,3
66,38593,746023.1867602898,6846769,1,0
22,33073,1078933.630728298,1854256,1,0
27,47739,596695.0804802409,1368386,0,3
30,38068,486996.5984770919,5623915,0,4
63,25869,919690.3884566614,2801906,0,5
57,36253,1251472.1185421995,9767268,0,3
62,36693,605785.2781012079,7104763,1,1
24,30028,715743.9666621787,5596228,0,4
43,46922,1830927.6061317755,5199629,0,3
43,15379,495580.9703810045,941149,1,2
71,26686,663962.5648714778,2723939,0,5
80,13933,404666.3212467366,1370414,1,1
25,16982,325391.92506736144,745249,1,2
56,19114,772377.094363125,353276,0,5
41,42351,1174032.2390410467,4023343,1,0
59,12090,238886.3611798258,6864035,1,1
63,40212,1715224.3000592429,1100812,0,3
21,14449,213087.96012696196,7304151,1,2
62,34761,984407.8466429608,6926704,1,0
60,5720,109251.32042867575,2257005,0,5
75,1444,33070.54686922864,6289348,0,5
38,33989,789841.1484656298,8604292,1,0
40,27034,973484.1297461976,3985807,1,0
24,14883,301563.99992106453,3280973,1,2
26,2839,137603.31341586684,1162295,0,4
80,36834,1326546.3596671056,3256217,1,0
29,28891,339560.3898961172,1301251,0,4
56,44169,632337.2366335584,1022890,0,3
36,42396,1358754.019513994,2703928,1,0
69,5225,204964.71071488483,5119186,0,5
26,9320,456072.9698266914,6539491,1,2
48,47350,1954925.4387265907,3401531,0,3
30,27826,829387.2405666753,3953918,0,4
65,49244,1044040.7985478654,7250692,1,0
36,17944,180519.47482133732,8158510,1,2
20,49170,2382859.1656743446,7932476,1,0
62,1877,53820.410338433896,774594,1,1
34,12596,483867.7088687026,9570265,1,2
49,49657,1298503.9719360338,1275587,0,3
64,39210,748718.2834701329,8304840,1,0
78,29722,1315659.2644244293,5635291,0,3
28,45840,1026246.3342482072,6401281,1,0
57,42593,1939399.258647338,3075070,0,3
36,2030,101356.0943173704,1387855,1,2
61,46249,1085446.0462219915,1545715,1,0
22,6582,226801.9220570224,1070184,1,2
79,26904,457857.84555225633,5478940,0,5
24,6684,276819.17667625786,6048185,1,2
21,25473,955684.6060718616,3116634,0,4
69,6205,135649.87565507556,4501598,1,1
49,47184,1900352.3029475927,3318186,0,3
37,33302,1217495.3180768627,2626788,0,3
66,9475,473364.65919115057,3706849,1,1
71,46023,991578.8998240852,1751896,0,3
49,49553,571836.4603673108,9953683,1,0
78,14024,589551.2492192193,7295659,0,5
25,46852,757758.3997962589,627779,0,3
75,28683,1324775.3328283243,4343958,0,3
21,13317,520462.9787221632,9422065,0,4
19,7060,113952.9112930874,5256974,1,2
40,47714,1142764.9656262451,3330339,0,3
27,40595,1113350.6428015076,8738056,0,3
44,47153,643205.5961552783,4562342,1,0
80,38677,1781885.491769078,2810255,1,0
61,29982,1342840.0636304796,6982705,0,3
58,9696,315628.7293714294,7245475,0,5
61,28532,806296.7498634951,1308297,1,1
22,44160,1314189.760678731,395353,1,0
68,35536,1218912.796623964,1712558,1,0
63,11572,123741.22549827652,3515366,0,5
39,41551,675101.5642162905,4267080,1,0
35,2170,61347.6145372016,839872,1,2
70,19649,266031.09611869435,5923691,0,5
71,9856,359441.6886287914,9692715,0,5
26,7977,120730.32081673462,8755626,0,4
59,26860,1025255.2311039934,6439805,0,3
64,38081,1526129.495447988,3486891,0,3
30,21804,411642.90142126096,426464,1,2
48,5615,236026.56127179103,5509496,1,1
60,13697,310599.7051291349,7235413,1,1
68,9038,341210.01579452393,959789,0,5
37,24482,1114785.5388282118,2404906,0,3
69,4526,222135.5352116815,2017590,1,1
67,23500,742936.7258527513,2460997,1,1
37,14127,651524.1778192741,2429304,0,4
78,36959,1818445.2384054011,4617491,1,0
66,1695,32815.574004619484,8034091,0,5
39,25091,858074.4129596219,7804456,1,2
79,15314,713428.8676548216,8494729,1,1
57,6571,77792.15745831856,8373304,1,1
27,8499,149863.38882995787,7644290,1,2
72,22945,329759.2050220868,8400910,0,5
66,45190,1896738.8473905583,7645297,1,0
45,46409,1799848.2410676582,6633608,1,0
19,19166,224118.53730253575,5313865,0,4
38,41457,1327333.4526033062,758147,1,0
55,21226,250928.2592356747,8545675,1,1
28,36204,1504368.5188910875,9082963,0,3
45,8668,207557.76744210703,3466793,1,2
73,45996,1138441.017751743,8997445,0,3
29,46703,1399771.0497484815,8554457,1,0
35,12390,201495.044044134,7353084,0,4
25,29399,599336.2878559928,4931429,0,4
32,26866,709330.3540489656,5582871,1,2
71,49514,1784047.606759329,5735194,0,3
35,26270,1131391.1005905457,3056788,1,0
73,7800,255713.14794330776,2594173,0,5
40,32377,414849.3066540039,9640102,1,2
59,34931,1604518.2995586405,632460,1,0
46,6604,224407.1124143945,4932202,1,2
58,14279,373265.258211184,5614510,0,5
76,45903,1830564.9266405809,6907908,0,3
79,44303,719281.3900494493,9171328,0,5
61,6087,117431.91517433165,1243298,1,1
50,27986,1305328.193190268,7132923,1,0
65,43140,741120.423328101,1012684,1,0
18,14954,456400.7156761823,1807074,1,2
48,5154,60801.235063113694,8501817,0,5
18,30337,1180204.2415477184,3742272,0,3
71,5501,97914.07530342128,9576532,1,1
51,5421,124575.6628285268,1095134,1,1
20,36380,1750671.490842726,2607489,0,3
39,31736,1220487.2312451885,986463,1,0
61,17112,724048.5316172552,5518940,1,1
29,48940,2428178.7675981144,4205637,0,3
58,42885,1351580.9763256053,7321466,0,3
42,19830,751933.8605654361,9479578,1,2
30,42411,1191099.5060612925,8725159,1,0
28,49453,599412.3102498797,1600015,0,3
80,28606,631414.1409832874,5323713,1,1
37,16921,704211.8019645065,7016045,1,2
50,41529,1305177.6906784235,9428679,0,3
68,26830,394348.0159148572,8670318,1,1
40,7359,113852.61568344584,4176439,0,4
40,21584,662412.1224369741,5856967,1,2
22,26115,290400.4724163346,273314,0,4
68,16813,837052.1835348668,6391328,1,1
72,27721,457876.5854560482,8949723,1,1
69,27283,658290.4630267014,9688373,0,5
50,11426,258395.4231643472,1319109,0,4
32,9643,461088.5040808828,4265711,0,4
46,13141,639978.0311721518,2208292,1,2
68,15916,567463.8888861235,5595374,0,5
79,7210,144710.95186705518,2717920,0,5
77,47358,1743557.0027811914,8936729,1,0
32,19360,260457.7576621346,5965636,0,4
32,40060,910252.0812952382,646224,1,0
62,38402,852892.679877906,7515660,1,0
47,24886,637535.315211969,5760586,1,2
79,39975,680783.4458689732,1469903,1,1
67,1251,16923.160496096218,3157693,1,1
80,36168,1544837.3829056206,3893508,0,3
78,6148,85276.05429594441,854128,1,1
29,35295,673389.1794387099,8737725,0,4
48,29948,1344074.4229360777,9516057,1,0
47,32735,908931.375458365,1503914,1,0
20,11989,201966.3930809376,1093587,0,4
67,24159,834564.4115419762,1063243,0,5
50,15700,627035.3605471872,7247520,1,1
20,20242,865755.4471201128,1980663,1,2
62,47938,1724503.5173896754,5139653,1,0
68,27392,1100457.5097889467,4853953,0,5
52,9026,442519.9035450044,2822805,1,1
71,22522,889784.5675996576,6230945,1,1
49,10781,353681.89633,2556938,1,2
33,4235,47945.31985604951,8662102,1,2
77,12199,182645.6980861137,7371207,0,5
48,21875,531506.5967564159,9585300,0,5
60,14411,411756.6965078038,2969112,0,5
42,32701,549483.5158733631,190387,0,4
36,33661,903373.914670768,5601744,0,3
22,1299,20738.754160088836,3410409,0,4
33,34952,510740.57380852365,7205040,1,2
40,36747,1601158.6449220076,6686475,1,0
55,8992,366722.20222457167,9971085,1,1
68,7944,86100.7439643933,5023219,1,1
58,34261,1000370.2180672926,8993049,0,3
75,34096,480708.2402834601,6628092,0,5
44,41573,1427719.486481844,6464431,1,0
76,20297,379268.2863774126,6072125,0,5
80,16148,649190.2176969012,8344592,0,5
42,38521,1578919.03277858,651029,1,0
71,20907,824981.5639881217,1857638,1,1
29,46733,1395410.9619606556,972867,0,3
31,47342,815384.288735143,2493608,1,0
22,18591,533529.224139827,8711466,1,2
60,19913,561787.9242738391,227897,1,1
51,21636,1046257.1750363858,4224897,0,3
54,7579,265112.10072908195,2043081,1,1
18,33703,1361713.3765667882,382695,1,0
25,40840,1522077.9828134305,2400211,0,3
38,35609,1276602.8175401196,8813625,1,0
43,20682,311852.7417447336,3853650,1,2
74,14752,192557.31852798772,2425762,0,5
19,31686,1289700.270637738,2304937,1,0
30,44632,1692132.531983129,6396445,1,0
79,10292,366300.3460995536,4441223,0,5
19,28722,1431066.5754919013,749638,1,0
29,46078,1277656.7050727843,8183000,1,0
77,23635,849161.2833504815,3094550,0,5
69,41146,1074459.4417846948,760370,0,3
62,16399,320236.3497601973,7535758,0,5
42,48034,2005775.3073665265,1710656,1,0
77,22820,681413.3732288504,4415045,1,1
26,16009,234721.38192869248,6355223,0,4
60,24933,409990.8378767626,6631235,0,5
25,3526,68314.7571117888,1455022,0,4
45,25870,363583.59382386575,1905608,1,2
47,24106,479832.4055167423,1348697,0,4
47,43872,1912074.5220457416,2545908,0,3
41,30687,1493464.7463330156,1447768,0,3
50,34710,963888.5750544126,5727229,0,3
22,44087,1434773.233100562,6907193,1,0
21,45219,1504675.9240947757,8831847,0,3
49,26508,410759.1221480848,9822925,1,1
70,12337,293121.0048971403,2646900,1,1
19,5600,225492.96556113,9012958,1,2
53,4458,52740.92256616343,7679126,0,5
60,1130,47455.95483306813,294708,1,1
32,42633,698646.3866434974,1114962,1,0
22,32360,905790.3062423312,1568702,0,4
18,20973,645625.1692368726,4664489,0,4
21,42867,1433918.2110681522,7778005,0,3
70,6518,311436.33816408843,8298732,1,1
68,15294,350736.85556961485,1688166,1,1
80,4392,71322.60133337011,6104558,0,5
30,13226,423864.7545727348,3626227,1,2
45,29886,565717.4669488351,4114042,0,4
67,23567,781196.7121740197,3195721,0,5
50,14277,704209.9673598064,293642,1,2
24,24631,930380.3020441256,1945568,1,2
60,5519,113819.66044995806,9260136,0,5
72,9677,320051.0026594205,5148695,1,1
19,29029,998330.714959819,789798,0,4
79,23731,1099623.875042004,5339041,0,5
21,30032,614711.3297135378,8040277,1,2
71,6782,255844.62664428249,211901,1,1
70,48107,980944.0502233336,5100667,0,3
33,13990,554524.0300061551,2496934,1,2
63,24946,940306.1694205792,2626260,1,1
31,19332,683185.5744734647,8986983,1,2
73,5831,70959.3224112327,4667849,0,5
31,13110,605552.9697309713,9982525,1,2
37,10320,110456.63430714728,2487100,1,2
30,5823,276560.5307769568,6476628,1,2
23,27142,288426.17282256536,3826475,1,2
42,37035,1464295.0276121234,3460592,0,3
50,22604,615805.285669801,7840440,1,1
36,17565,503872.18003521615,1523803,1,2
20,42167,1024169.6156409676,2433280,0,3
45,5074,71449.35160376142,3534014,1,2
80,41634,1547055.8414354853,4629419,0,3
65,44283,1913255.615894515,5274169,0,3
20,44330,1936898.985133954,6291500,0,3
73,22171,729618.7975048133,9837749,1,1
28,7102,213538.3375367037,2761301,1,2
42,29862,657498.1741093117,4501340,0,4
71,17119,725154.9663911349,1979886,0,5
66,31649,1052320.034403155,8769405,0,3
26,43356,1910120.2277754515,4477198,1,0
68,26453,897149.27557969,1475449,1,1
18,8333,159793.319656398,2225700,0,4
53,19039,563777.4034226597,8360673,0,5
52,20133,965571.2963480492,8384921,1,1
40,15280,614158.8621145242,2346211,0,4
73,41476,794505.5758626056,2746452,1,0
21,24712,327791.441566193,7186189,1,2
46,48610,1871969.6432670928,6531050,0,3
52,45039,1856031.1572577124,7164602,0,3
77,46897,1824149.2008187412,7012739,1,0
52,38906,660975.8567409343,8055520,0,3
38,41603,1077463.517964222,9006772,1,0
70,41528,1648209.9833212134,7062469,0,3
67,30649,744221.6775476782,5371978,1,1
55,6019,293382.67944155226,4587185,1,1
49,20091,476223.47681064537,270895,0,4
78,18249,806692.5995314369,5342703,1,1
61,21603,356169.1527051252,4613253,1,1
64,10145,425265.7052746255,6287271,1,1
36,26990,756467.3794717516,8699977,1,2
53,32289,397089.0965517047,4175038,1,1
62,37642,1284221.6998241371,5288961,1,0
34,10882,509208.9076214232,943622,1,2
75,22866,246072.31323449156,6737401,0,5
69,29505,1152455.8498180497,4573674,0,3
26,33400,550428.7167967354,8629457,0,4
75,1589,51952.02858726504,6448911,0,5
42,16277,617031.0864508053,3103293,1,2
54,5508,251967.8107637305,1581476,0,5
22,8309,323670.32717562193,4274883,0,4
51,26151,311776.3515179342,8967713,0,5
28,39078,958580.3372050604,2864572,1,0
65,44576,1310116.0148351225,7354057,0,3
