age,premium_amount,sum_assured,income,channel,product_type,cluster
34,25682,829477.4842711572,7599575,1,4,2
72,12885,332317.0597687182,8767574,1,2,5
38,15965,624295.1653581386,3413241,1,0,5
21,38466,1146017.0974387038,8044044,0,3,1
51,13163,586646.7877146011,7514099,0,0,3
30,37969,828356.0397968936,9147298,0,5,1
63,29696,1259051.724037827,2496906,1,4,0
18,41334,1358328.148110774,7366287,0,1,1
39,12645,250994.41289242244,1321612,1,2,5
69,1202,56111.14937335723,461109,1,4,2
47,29282,322131.88511786656,8967965,1,0,5
22,6981,151078.50067822012,6363700,0,1,3
70,7600,367185.8483606081,8552582,0,1,3
72,23950,986691.7892949968,4102634,0,0,4
49,36630,410035.9926572897,3495659,1,3,2
46,3645,135330.73865482604,3309098,1,2,5
27,2307,92542.7357308833,2936966,1,0,5
54,38188,1533291.1390995895,2260136,0,3,1
69,22574,535977.3804731333,1390492,0,0,4
53,46995,1019657.4007001084,719565,0,0,1
59,12623,438890.2522336444,4286819,0,3,4
21,7902,349336.73087573383,8183520,1,5,2
27,11551,442648.12135188846,8341946,1,1,5
56,46074,845428.1819347136,4335578,1,3,0
20,22268,566063.6506332642,3954523,0,1,4
39,48912,1602537.1328555166,5452661,0,1,1
58,11340,298889.2180063424,4441721,0,4,4
38,36228,1172211.5078004675,8492132,0,5,1
26,38485,1306813.465053023,9607740,0,4,1
40,44806,1146809.2389368922,4469519,1,2,0
45,47999,1494538.2620960604,6220781,0,0,1
42,6863,332482.4179462193,6842202,0,4,3
48,27284,682021.4123927951,3823806,0,2,4
26,46388,674749.6476183467,5983369,1,3,0
60,1236,54304.82171428391,830618,0,3,4
50,11518,230538.91264317464,7562581,1,4,2
35,32974,1459660.222137238,6072123,1,4,0
70,33320,1288330.0413291776,9830374,0,0,1
46,30317,947907.4601460056,3217986,0,0,1
36,13484,396630.7255211312,5539046,1,1,5
44,31176,1545572.8010999183,1816311,1,2,0
70,12882,379146.1449831768,3163715,0,1,4
79,44222,931888.218168778,4900761,0,0,1
67,8926,125773.37761437494,7519566,1,3,2
47,27715,867883.3921703256,7744911,0,4,3
41,46220,1158974.505965089,8104960,0,5,1
45,29377,925076.4188389966,6481211,0,3,1
72,14853,234463.4410436061,1722473,0,1,4
28,41519,1248562.821239416,1673872,1,1,0
63,15144,538074.6682892843,1809591,1,4,2
79,12149,243135.26923056235,4419572,1,4,2
50,24219,332267.7823079139,6317012,0,4,3
60,33941,1304451.943006328,954871,1,4,0
44,18245,755925.6381701443,4051977,1,3,2
31,36975,1233928.159764962,3849965,0,4,1
29,12914,602433.0757737214,8724101,0,5,3
53,2640,73766.73313840742,4270088,1,3,2
36,48405,1262302.2183489883,6790182,0,4,1
42,21412,1023421.7994378918,6932486,0,3,3
46,48300,2412087.124464832,1305555,1,0,0
76,27763,1030310.6409089168,5017666,1,2,0
54,1363,54110.83821576135,8000940,0,4,3
52,26602,846102.6372290064,8859062,1,3,0
36,19486,199711.7039939419,2186558,1,0,5
48,42471,2012359.0502634216,8342026,1,1,0
80,44943,1371622.4364479785,5254197,0,0,1
79,28661,363936.0101423238,1185493,0,1,4
60,46853,1568120.1969121296,8885717,0,4,1
32,8478,198596.9296377668,2905429,1,5,2
20,47441,1644862.4930269793,2763568,1,5,0
43,9109,359164.8895041937,335027,0,1,4
37,13535,630332.5797200094,7737856,1,1,5
31,14957,630970.6687683581,7023164,1,3,2
26,8640,225695.29309075867,9832680,0,1,3
26,6424,107194.64990912702,4089542,0,2,4
40,35147,1353368.5440090247,5142115,0,4,1
51,18520,669163.287532628,2419632,0,4,4
43,42645,1309453.4398172644,1692664,0,1,1
51,43535,1977057.664362133,1982345,0,2,1
43,2094,77893.29322132778,3745670,1,0,5
19,7844,241834.95779606505,8273333,0,2,3
28,8442,325773.51506305294,5252890,1,2,5
23,15028,476619.6185048656,8886889,0,3,3
51,47414,1610138.9283334622,7759926,0,1,1
70,41912,879000.8532700369,1067924,1,4,0
45,39198,1091276.6105501603,4191474,0,0,1
37,24513,465329.5096423109,1021904,0,3,4
64,36794,1245400.0409226543,764644,1,3,0
21,47663,2070953.7141540828,8530834,1,0,0
40,34609,846467.7529122684,8580356,0,5,1
67,41720,958530.9664691444,9022587,0,1,1
42,24725,1048499.5907121544,2920288,1,3,0
37,41735,1567377.1247417335,8208816,0,1,1
69,40307,1907369.6129986215,6560930,0,5,1
72,26575,931069.8913493904,2097969,1,3,0
54,46025,1299045.246515816,7099669,0,2,1
69,36715,548502.048403682,1965201,0,1,4
23,30741,447007.08058993047,2838017,1,2,5
49,9499,272388.7436206782,2299715,0,3,4
25,24503,980785.3888239888,5204454,1,5,2
68,43524,699366.1803643802,8267704,1,2,0
46,29030,1185642.8051514395,913968,1,2,0
74,19704,789253.3527772916,7164598,1,1,5
63,4408,218765.5064485165,1206581,0,2,4
19,10736,528145.5494039408,2353879,0,3,4
49,14202,468805.0006664719,3708711,0,0,4
19,2747,64155.25601604327,1050842,1,2,5
52,10828,234911.9516858649,1289040,0,4,4
36,21915,563227.6684594685,3030161,0,5,4
72,42962,469941.1609445208,3436527,1,0,5
26,32227,452948.22011705255,2895494,0,3,4
80,16185,233544.7751205319,9812781,0,0,3
71,30913,926071.4968679736,9360310,1,4,0
27,20001,461392.7148152129,1480595,1,5,2
52,8390,304731.9259740095,9925369,0,1,3
24,39867,461756.1390009915,6575491,0,0,1
58,7324,93979.84585541004,9865174,1,0,5
39,48486,2123396.043143227,8053104,0,0,1
77,7896,387639.1728687548,6932747,1,0,5
74,5567,165742.31072603713,2672342,1,3,2
33,33261,1069059.736045086,2109942,1,2,0
70,24255,907320.5782428638,830868,1,5,2
56,3690,69445.27621073167,2501476,0,5,4
51,16919,355616.65164899384,4106726,0,1,4
69,15847,462437.7340888652,8681589,0,3,3
20,31712,1462358.1394686352,6261217,1,3,0
28,39368,1348369.350893378,5022207,0,0,1
64,18325,684563.2912354623,6783284,1,5,2
30,9396,135599.1493327436,226746,1,2,5
21,14768,642483.425186355,5439274,1,5,2
71,3464,112333.28494847297,3349231,0,4,4
46,24292,915073.2636869207,8274314,0,4,3
33,41084,763288.8932873317,2702589,0,3,1
66,25593,444006.9056713261,2971431,1,2,5
39,36043,1060638.628107524,8565537,0,4,1
47,49431,771797.6050243801,3983376,0,2,1
33,46600,879661.315991008,1746978,0,2,1
36,48216,2044618.743898073,1758802,1,2,0
19,21796,437630.6561168202,7621481,1,3,2
40,36469,1712988.385701647,9555995,1,3,0
48,33335,1481916.741979875,6845863,1,5,0
39,19125,910787.1131846248,3941123,0,5,4
33,48638,1957264.184623852,1077808,0,3,1
38,37497,840850.9251399868,796749,0,2,4
56,27695,350790.4247208236,8065696,0,4,3
60,13721,478866.6776418562,7163171,0,2,3
48,21701,385652.6350075677,7290366,1,2,5
71,38129,1261250.578168371,8529181,1,2,0
46,49574,2228094.8205982805,1582372,1,3,0
57,7052,170669.9374438733,8387632,0,5,3
80,27721,533490.2619810463,2883005,1,0,5
79,46234,959348.4960015364,9769819,1,3,0
45,1720,24701.367186208063,831637,1,5,2
28,1971,20629.55465923671,9217575,1,0,5
24,42823,1820884.5032512955,6583926,1,4,0
35,22865,652937.6690631632,7851557,1,1,5
24,40566,430272.3945401419,9222061,1,3,0
69,25269,684583.4413719247,8051464,1,0,5
79,41364,1101937.4240629422,6964392,1,0,0
22,49122,1230811.8229598177,2732895,1,1,0
28,40474,1676806.0502593897,6360162,0,5,1
67,3265,90352.61147403892,7087809,0,5,3
70,21139,531238.2666881179,5309043,1,2,5
20,40364,597997.1660222857,7275080,0,3,1
42,49041,1740592.0253596394,9417220,1,0,0
61,7377,366054.6590156131,4855050,0,0,3
27,34165,817119.1446091215,1652674,1,2,0
53,21426,646465.0067917072,2051547,1,4,2
52,33867,1145802.9737882942,137475,0,0,1
44,39342,1174709.4031423468,7201638,0,3,1
43,22076,970682.25827456,3088437,1,1,5
65,28253,543504.5050852309,8379861,1,5,2
61,7144,271214.15893414814,2696874,1,4,2
27,27261,510621.2310262905,6389341,0,1,3
49,40111,1262309.1583919337,9096125,0,1,1
21,44801,1803607.1010011183,648794,1,4,0
26,46220,1126294.215051986,5997037,0,5,1
65,23805,572426.922019258,6107599,0,2,3
49,4390,89543.99587188075,1172040,0,5,4
78,38589,1443867.6699693757,9614711,0,2,1
20,36609,1738661.8675183912,8070504,0,2,1
30,35691,970268.5676751751,3363254,0,5,1
46,40852,448577.5375603128,8757602,1,5,2
33,14255,364606.6050729314,3137600,1,3,2
37,37923,419544.5404682717,3484174,1,0,5
21,23771,673926.2054993025,1829720,0,1,4
51,47977,1475926.401680593,4568550,1,0,0
33,3580,115931.21334546649,6855526,0,1,3
49,13295,516552.9754302497,3758939,1,2,5
22,14126,686693.2076617457,8689425,0,4,3
59,19390,507318.1928149425,9123286,0,4,3
39,40293,1105107.0840776642,1228477,1,0,0
20,13648,220619.03696413903,381013,0,4,4
64,43797,1162794.3093370826,9399512,0,5,1
19,25085,830505.2212347216,3640694,0,4,4
41,19938,506626.3589337457,152955,1,2,5
38,44223,1703027.256388161,3797261,0,1,1
72,10702,414855.237397244,370499,1,2,5
76,22500,830626.6500688124,3596229,1,1,5
34,15945,249856.63048129968,2310726,0,0,4
34,45652,1724097.9325653713,7174484,1,5,0
40,14755,697831.3978414774,5913271,1,5,2
29,49600,540140.334339084,7122339,0,0,1
42,9039,419087.1640917519,9974043,0,4,3
31,7360,299125.0817511073,3205311,1,4,2
34,42673,821609.4802219189,9583434,0,4,1
64,38086,1770055.7630076865,6721468,0,1,1
44,31570,1476944.8440743876,5101585,0,0,1
48,19314,699221.1474199438,8622792,1,3,2
46,5601,125450.88673436856,9628059,1,0,5
57,36853,1700181.5300334368,1228727,0,5,1
54,45686,993451.4543005952,3771873,1,4,0
47,14960,234346.35475851852,3412368,1,3,2
58,18878,603240.7652255336,4504768,0,1,4
57,47831,2296634.00165129,8006407,1,0,0
79,19268,883797.1027123468,2116562,0,1,4
42,18428,804816.862778606,2259381,1,2,5
63,12839,178843.01220881895,2178461,1,3,2
35,42608,551970.6656221749,2118203,1,0,5
71,43630,507262.3808108297,9628305,1,4,0
40,13232,590348.8726517211,9501239,0,2,3
80,10217,142170.914643134,6733527,0,2,3
43,35760,1292460.4609878506,4179421,0,2,1
29,22732,722442.894511722,3575771,0,2,4
38,37436,1533650.5669988918,554856,0,4,1
65,46606,1740315.2614801296,3488323,0,0,1
38,46089,2279057.4095663023,4590864,0,1,1
23,16792,526979.9955254464,5241097,0,3,3
44,15237,302383.55454587564,7703837,1,1,5
48,13482,608396.930334298,4689892,0,0,4
69,27646,352920.5715742777,4174974,0,2,4
43,49478,504135.7093117485,7157874,0,0,1
69,25977,1078294.3882272472,3785166,1,3,0
35,1762,23261.62983069346,9331056,0,4,3
46,45149,2037324.8802117235,8157274,0,2,1
71,34049,894907.8066403972,9987230,0,1,3
29,38372,1753447.3978640267,2495101,1,4,0
38,21627,629061.9752511233,4094772,1,2,5
49,19667,662852.1526657245,9405765,0,0,3
70,27413,939476.6594539596,2602316,1,5,2
45,2535,62440.43239327518,1776572,1,3,2
68,11827,241492.0545979101,3090794,0,2,4
52,4714,103157.1247560832,4802220,1,1,5
29,7111,169428.6239961082,3932267,1,2,5
49,5254,199996.18004070368,7921565,1,2,5
34,20660,444567.5571237785,6638895,0,3,3
24,15458,233593.42536755084,3328397,1,3,2
22,20007,822480.3535554915,2914297,1,5,2
30,48048,2396170.965191761,9510631,1,4,0
75,31360,362736.54910438927,8026518,1,1,5
33,16007,489662.17154336185,8916179,1,0,5
34,13784,462802.1055958821,8731849,0,2,3
65,26484,808471.7226863009,1897752,1,0,5
72,5922,193349.38874450425,8746715,0,3,3
35,21045,1016430.887736456,7781216,0,2,3
80,38600,613420.6953443113,2602426,1,5,2
23,46020,1028038.3530673624,5886103,1,0,0
23,17991,849776.3484847888,8699487,0,0,3
32,26707,310980.66727628367,3380898,1,4,2
31,7458,89471.74173759062,1071069,0,5,4
19,39086,1285480.2872249144,7582344,0,4,1
34,38665,803415.6232569285,3708403,0,5,1
54,14584,225941.83750586008,2400647,1,2,5
39,6189,186568.6082745979,3760118,1,2,5
24,47958,2248664.723499214,7398364,0,5,1
43,4150,77551.6815554418,8402496,0,5,3
62,7611,216003.27384504327,4035329,1,4,2
20,13722,680002.7372452514,385431,0,1,4
43,43518,1841679.3424264533,7179410,0,2,1
29,36618,1473734.0292005846,5194451,1,2,0
76,19457,569078.2818735403,6928791,1,2,5
71,15582,418805.454775041,2025487,0,4,4
19,27332,1325851.3534394945,9876777,0,4,1
74,6521,223139.6376960771,7296084,1,5,2
63,40815,694188.9317911618,8127670,0,5,1
19,10851,339662.2171659987,2040811,1,0,5
38,12257,506869.90914351377,1959924,0,4,4
42,43135,1681470.5809413895,7879458,0,5,1
36,35171,620027.6203229825,3503759,1,1,5
56,46654,2243273.2812586017,2424256,1,5,0
43,49330,913164.7664685792,6518443,0,4,1
37,38460,1556857.0259045972,1605795,1,1,0
20,27155,616203.8055513477,4232639,0,2,4
63,5206,174277.71807607485,1183725,1,2,5
41,33946,581601.8378772904,1691770,0,0,4
37,47144,846911.7466298072,7749865,1,4,0
56,18415,866540.5130301366,3356398,1,2,5
36,7146,223980.27485368613,9045819,0,3,3
73,38067,1547451.5545023782,7070107,1,0,0
80,1077,40304.58730306837,7524377,0,2,3
42,13859,600284.3950249706,3273114,0,1,4
77,30948,1479761.4009724546,9347421,1,1,0
62,7825,315029.1381030479,1551899,1,5,2
25,22781,667504.4083287183,3654394,0,3,4
26,5542,247605.5572951389,7022161,1,0,5
59,36465,461092.7597195884,2962523,0,2,4
77,14106,542643.0411148707,8594150,0,4,3
71,43557,1280996.2765709164,8364003,1,4,0
71,35037,1609050.907492126,3909202,1,1,0
26,4748,116599.42656068044,7727173,1,0,5
37,30947,1195472.5528412785,8887953,0,5,1
30,35265,1334925.3579672654,8564502,1,4,0
66,15153,736282.7764024062,9981532,1,5,2
47,3817,40413.94126285493,4992979,1,1,5
64,34972,1574408.938078398,626275,0,1,1
57,5541,117339.79679319968,8596984,1,0,5
45,24462,1218605.293114913,3223241,0,5,1
64,17070,531665.798179976,5836104,1,1,5
42,23080,763945.756819619,2515229,1,5,2
20,33095,1296337.66307604,7024712,0,4,1
72,25120,1107449.5232455167,5939969,0,3,1
34,43526,468526.4126083486,9981207,0,0,3
61,41863,2071861.565317698,2914518,1,1,0
51,25447,504317.6257739838,4864295,0,1,4
26,44717,1614356.8676292154,8990500,0,5,1
74,21185,1039751.4822523852,6701647,1,5,2
19,8142,94512.99998022242,2836471,1,1,5
57,32443,1504571.919294682,3012050,1,1,0
61,11252,561857.4571845138,5562979,1,0,5
77,36383,1368331.8055383652,172693,0,1,1
66,26756,986938.278651771,918362,1,5,2
39,18179,782822.8740149711,8767060,1,3,2
69,19344,652622.1894530331,382663,0,3,4
47,25284,560834.8659729636,8967943,1,1,5
43,32819,556510.2624558018,5148261,1,2,5
57,14857,606340.0996955485,2590405,0,2,4
77,11388,568954.94950406,8465227,1,2,5
23,14671,379529.9173898713,4496538,0,0,4
59,17554,720560.4596825262,5183638,1,1,5
18,33445,823734.0873582532,4298352,1,1,0
43,7158,93313.03175759908,989549,1,2,5
71,39020,739597.9754371799,5870649,1,0,5
68,6450,293527.9315958335,840849,0,3,4
43,31769,1112985.564173462,3571382,0,1,1
58,5330,221852.78773843276,6150804,1,3,2
72,19975,580039.4500491902,7652220,0,3,3
60,36434,457476.2362210601,3077484,1,2,5
19,46236,1080257.726794916,6226273,0,1,1
48,33897,1358420.1127990738,5058641,1,2,0
30,31922,858178.032603786,2585476,0,4,4
65,31914,1386731.701332827,2628405,0,4,1
24,34489,766566.411224083,4084300,1,0,5
19,8042,334223.17880546104,171867,1,0,5
53,27133,629229.6854184007,2969354,1,4,2
66,31131,1375099.6464229894,3634457,1,2,0
47,48298,1879903.1394764928,354216,0,1,1
77,17677,866154.9063308008,8118476,0,5,3
29,44363,1860616.009773292,9788353,0,0,1
55,36575,1366872.2199535265,6960303,0,4,1
64,48825,918199.61888989,6226619,0,2,1
52,18157,785732.8437304195,4006957,1,3,2
33,4389,159646.61366592275,6903168,1,3,2
65,35628,1039953.2572876177,5360016,0,3,1
65,15594,183811.25828554344,9552956,1,3,2
47,6481,238830.4788204057,847952,1,1,5
45,41192,768709.1756460362,4132136,1,0,0
49,22112,610485.5294357843,5686037,0,4,3
29,19886,692940.9362727911,5350799,1,4,2
76,4664,212658.18194248437,4192438,0,1,4
65,7061,333730.5331248048,614975,0,4,4
39,10965,485081.51985653694,6992104,0,1,3
52,32978,1251211.654277296,8944775,1,5,0
31,47294,2254660.261570458,117122,1,0,0
64,40417,616299.5883884792,750844,0,3,4
63,42621,1405821.453603902,3209464,0,1,1
80,11218,343494.8909344634,2346147,0,0,4
56,19073,929485.3146783283,1581172,0,4,4
30,34507,1058445.052449245,9280013,1,0,0
60,33424,1252030.8575832166,8768034,1,2,0
61,25670,260861.0034520876,5377183,1,1,5
37,1311,37020.00884853556,6377396,1,5,2
46,18756,886033.8004552799,8828352,1,1,5
42,5589,68090.82938850619,5257399,0,3,3
42,40823,465642.5142786545,1474896,1,1,5
53,25010,770681.2554813522,4467061,0,4,4
48,44558,1630469.4599972286,2610127,1,0,0
80,44288,762247.4586758906,4675961,1,4,0
77,6710,230830.95597680876,670456,0,4,4
67,4186,68665.48116472967,668228,1,0,5
56,42571,873314.492724823,4475762,1,5,0
40,42622,2013158.4314688505,8649566,1,4,0
20,4126,157805.64184927155,7471351,1,1,5
35,45571,932222.7504478648,2815495,1,3,0
57,43547,1474062.486650994,6665697,1,2,0
40,27595,581223.1079146074,6441694,0,0,3
39,21402,427502.2877324316,3594761,0,2,4
29,26085,384227.5372907191,4885752,1,3,2
49,8991,217869.8369072715,572935,1,1,5
42,7040,265376.55644481524,6372697,1,2,5
51,47101,1471242.8214217585,319866,0,1,1
19,17867,840220.3840219909,5847303,1,0,5
23,19682,953171.8932430045,4564914,1,3,2
44,16910,249023.9381090158,4150666,1,1,5
50,8109,209451.72504577032,6454148,0,3,3
20,9984,305270.60703939333,4361269,0,4,4
20,38330,1139717.994523641,6265377,1,3,0
60,3792,127285.69423443927,9880316,0,5,3
30,28522,1010116.23022086,3902208,0,4,1
74,26437,924013.1094735664,7468600,1,0,5
55,36836,557492.9981811165,5108931,0,0,1
56,38581,1387029.946051587,470123,0,5,1
48,14500,227890.10141133197,6888855,0,1,3
40,15126,494113.108443222,2164235,1,3,2
61,13354,256339.18453478892,9890009,0,1,3
61,33215,993766.7475314784,6654179,0,1,1
26,32296,1534789.3156689622,3951344,0,4,1
37,4166,100210.81782387051,6955051,0,5,3
49,17841,732695.8534435112,2168911,0,5,4
64,16709,298071.13170596,2657917,0,0,4
38,38106,1102279.3897296342,983560,0,2,1
24,49155,1738038.827882276,9763684,1,5,0
18,24730,562106.0729827152,3667843,0,5,4
69,28878,915657.2412560914,6523447,1,4,2
74,38938,1634980.0585843225,4216957,0,0,1
29,2952,43483.26564316324,7861067,1,1,5
32,40578,1061859.1386743062,2238872,1,1,0
32,2146,51248.53117215791,5187238,0,1,3
51,11493,501771.0016798564,9620777,0,2,3
48,6615,134533.79829898567,2202688,1,3,2
37,30304,682100.0615429233,1812227,0,0,4
75,3209,38398.39543796096,9207573,0,1,3
46,1780,67508.22151932766,2891272,0,1,4
70,28363,408532.7691645288,8284771,1,4,2
71,1259,34948.187663305966,3518509,1,3,2
77,29040,650345.3329067673,9850869,1,5,2
69,11003,238553.88494830736,3853173,1,3,2
55,18022,215657.09576276052,2500568,0,1,4
26,42866,2049390.0938651292,2137452,1,3,0
21,9853,161937.07984034822,6608170,1,0,5
74,45566,1299512.3191856933,6672686,0,2,1
53,7487,241834.80905434105,6315978,0,2,3
19,16480,631846.0194123354,2565635,1,1,5
25,15706,704598.492501331,3469261,0,2,4
20,2261,79612.87848019636,993230,0,1,4
37,43696,679894.0280733135,5878866,0,5,1
77,5323,83909.73625676417,4618152,1,3,2
54,3079,137345.53469525953,3703643,0,2,4
27,21144,479338.77055561286,5092963,0,3,3
50,1298,17652.853739816943,8938831,0,4,3
56,46429,569051.7421429348,1520679,0,2,1
47,45109,1478386.309703866,6365894,1,2,0
44,35268,1605142.8839085174,1883983,0,3,1
42,45210,1124819.206696471,2270160,1,5,0
44,46940,2264066.3662724798,6725624,1,3,0
34,13310,409495.69985363,525410,1,1,5
47,22709,929099.596123818,2633485,0,5,4
26,8236,280420.6557182527,4470366,0,1,4
65,45570,1376555.2122498846,2946894,0,4,1
35,22845,1135393.9460939434,1419507,1,3,0
71,14923,708698.3326193652,1230718,1,5,2
33,10066,437191.9381821801,1137621,0,4,4
22,41824,1071736.2668076348,5269643,1,1,0
74,40226,1963868.127472601,2140801,1,0,0
36,6040,63936.75778510092,795763,1,1,5
29,12304,254477.41226219197,6615737,1,1,5
73,10700,291065.52259507,3463790,0,2,4
35,38510,595100.721613233,1488961,1,5,2
39,9573,310233.1668236527,7872880,1,3,2
27,16316,628029.3245665132,8530877,0,2,3
23,29140,869952.7350492472,8677793,1,1,5
28,28145,317194.17577133165,7408674,0,4,3
70,23821,300891.7406832489,1966158,0,0,4
71,29636,312999.5332272054,2498158,0,1,4
73,48189,2024142.2822026697,1190380,0,2,1
69,12591,487491.6861990472,5498452,1,0,5
80,47039,2254353.238962037,1058838,1,2,0
66,48367,2295344.87448442,7557032,1,0,0
45,43266,1471770.50231871,9656385,0,0,1
63,19768,417057.0424558222,1905081,0,3,4
41,37041,1250301.5041887658,8247240,0,0,1
32,16279,630885.1379400353,5578633,1,0,5
39,44440,543721.775923319,4712062,0,5,1
33,33600,1420285.0811689051,8791255,0,4,1
42,7057,349797.36999806226,5831854,1,5,2
36,31104,1538101.4080205725,1588108,0,1,1
23,47075,2130477.4411753127,2688261,0,0,1
62,12649,306050.7559182965,9292064,1,5,2
65,13978,280405.0736062397,1174064,1,1,5
42,27937,557675.6279522665,508731,0,1,4
68,4473,164580.97811939614,9197640,1,4,2
72,26958,1210092.0836842116,4346046,1,0,5
21,49799,613762.5081316554,7663037,1,3,0
22,27235,506131.7840788389,5850826,1,2,5
58,41563,1413722.760050715,3577295,0,1,1
55,23556,488629.8189138169,4016262,1,0,5
69,47123,1239842.473637189,5126334,0,1,1
37,36675,580334.1627617977,6951670,1,3,0
36,22449,319373.51796798164,959340,0,0,4
61,47770,2098840.087912606,3744646,0,4,1
67,23408,992312.6393193676,8653260,1,1,5
77,46751,1967124.9948787736,2130308,1,0,0
35,13447,539882.4952727294,815862,0,2,4
38,20336,662880.1360145238,2122164,0,0,4
